analysis_type,analysis_split,condition_id,comparison,outcome,estimate,ci95_low,ci95_high,bootstrap_valid_replicates,cluster_count,n_pairs
conflict_cost,ood_relation_paraphrase,false_relevant_minus_true_relevant,within_neutral_policy,generated_matches_parametric,-0.025423728813559324,-0.059322033898305086,0.0,2000,118,118
truth_x_relevance_interaction,ood_relation_paraphrase,FR_minus_TR_minus_FI_plus_TI,within_neutral_policy,awareness_probe_logit,4.735813651962473,4.370605116177586,5.128744369860099,2000,118,118
truth_x_relevance_interaction,ood_relation_paraphrase,FR_minus_TR_minus_FI_plus_TI,within_neutral_policy,factorized_awareness_probability,-0.11824005496785589,-0.6381909896269393,0.39333186436431583,2000,118,118
conflict_cost,ood_relation_paraphrase,false_relevant_minus_true_relevant,within_context_policy,parametric_answer_sequence_logprob,-4.185772354319944,-4.926190184940726,-3.5019503837924892,2000,118,118
conflict_cost,ood_relation_paraphrase,false_relevant_minus_true_relevant,within_context_policy,generated_matches_parametric,-0.6694915254237288,-0.7542372881355932,-0.5847457627118644,2000,118,118
truth_x_relevance_interaction,ood_relation_paraphrase,FR_minus_TR_minus_FI_plus_TI,within_context_policy,awareness_probe_logit,4.7384099980415355,4.332959038786701,5.154729201790152,2000,118,118
truth_x_relevance_interaction,ood_relation_paraphrase,FR_minus_TR_minus_FI_plus_TI,within_context_policy,factorized_awareness_probability,-0.5064660595847533,-0.9831014916542021,-0.050916435168940115,2000,118,118
conflict_cost,ood_relation_paraphrase,false_relevant_minus_true_relevant,within_parametric_policy,parametric_answer_sequence_logprob,-0.12703368219278627,-0.3733265143329814,-0.0002097982471272109,2000,118,118
conflict_cost,ood_relation_paraphrase,false_relevant_minus_true_relevant,within_parametric_policy,generated_matches_parametric,-0.00847457627118644,-0.025423728813559324,0.0,2000,118,118
truth_x_relevance_interaction,ood_relation_paraphrase,FR_minus_TR_minus_FI_plus_TI,within_parametric_policy,awareness_probe_logit,4.0002604493207645,3.6113908689586744,4.3752992936937005,2000,118,118
truth_x_relevance_interaction,ood_relation_paraphrase,FR_minus_TR_minus_FI_plus_TI,within_parametric_policy,factorized_awareness_probability,0.7726407357765741,0.3800961888985763,1.1759002876065823,2000,118,118
conflict_cost,paraphrase_test,false_relevant_minus_true_relevant,within_neutral_policy,parametric_answer_sequence_logprob,-1.25565276827131,-2.080092307499477,-0.5581478357315063,2000,28,28
conflict_cost,paraphrase_test,false_relevant_minus_true_relevant,within_neutral_policy,generated_matches_parametric,-0.35714285714285715,-0.5357142857142857,-0.17857142857142858,2000,28,28
truth_x_relevance_interaction,paraphrase_test,FR_minus_TR_minus_FI_plus_TI,within_neutral_policy,awareness_probe_logit,10.655959187295549,9.304301024403053,11.748158505032608,2000,28,28
truth_x_relevance_interaction,paraphrase_test,FR_minus_TR_minus_FI_plus_TI,within_neutral_policy,factorized_awareness_probability,5.94115248706145,5.016796320911655,6.842605902359894,2000,28,28
conflict_cost,paraphrase_test,false_relevant_minus_true_relevant,within_context_policy,parametric_answer_sequence_logprob,-6.497342348098755,-7.672495545659746,-5.259010563577925,2000,28,28
conflict_cost,paraphrase_test,false_relevant_minus_true_relevant,within_context_policy,generated_matches_parametric,-0.9642857142857143,-1.0,-0.8928571428571429,2000,28,28
truth_x_relevance_interaction,paraphrase_test,FR_minus_TR_minus_FI_plus_TI,within_context_policy,awareness_probe_logit,9.351286094574204,8.017797016101483,10.47014522516453,2000,28,28
truth_x_relevance_interaction,paraphrase_test,FR_minus_TR_minus_FI_plus_TI,within_context_policy,factorized_awareness_probability,6.091390021339762,5.15502474786664,6.929650585468461,2000,28,28
conflict_cost,paraphrase_test,false_relevant_minus_true_relevant,within_parametric_policy,parametric_answer_sequence_logprob,-0.009280562400817871,-0.02504019098622458,-0.0003900144781385156,2000,28,28
conflict_cost,paraphrase_test,false_relevant_minus_true_relevant,within_parametric_policy,generated_matches_parametric,0.03571428571428571,0.0,0.10714285714285714,2000,28,28
truth_x_relevance_interaction,paraphrase_test,FR_minus_TR_minus_FI_plus_TI,within_parametric_policy,awareness_probe_logit,7.324568512172254,6.345316727207943,8.248034235617798,2000,28,28
truth_x_relevance_interaction,paraphrase_test,FR_minus_TR_minus_FI_plus_TI,within_parametric_policy,factorized_awareness_probability,4.5129281383510795,3.640745434010484,5.336818569188761,2000,28,28
conflict_cost,validation,false_relevant_minus_true_relevant,within_neutral_policy,parametric_answer_sequence_logprob,-0.16416362126668294,-0.41387143373489377,0.00504916985829668,2000,30,30
conflict_cost,validation,false_relevant_minus_true_relevant,within_neutral_policy,generated_matches_parametric,-0.06666666666666667,-0.16666666666666666,0.0,2000,30,30
truth_x_relevance_interaction,validation,FR_minus_TR_minus_FI_plus_TI,within_neutral_policy,awareness_probe_logit,7.829191551583611,6.627872175640394,8.975417545000983,2000,30,30
truth_x_relevance_interaction,validation,FR_minus_TR_minus_FI_plus_TI,within_neutral_policy,factorized_awareness_probability,3.4301035672587803,2.4799553817578985,4.395255591345845,2000,30,30
conflict_cost,validation,false_relevant_minus_true_relevant,within_context_policy,parametric_answer_sequence_logprob,-6.325917053222656,-7.666413381099701,-5.082776959737142,2000,30,30
conflict_cost,validation,false_relevant_minus_true_relevant,within_context_policy,generated_matches_parametric,-0.9666666666666667,-1.0,-0.9,2000,30,30
truth_x_relevance_interaction,validation,FR_minus_TR_minus_FI_plus_TI,within_context_policy,awareness_probe_logit,8.543687004743273,7.396689132044306,9.587921450198687,2000,30,30
truth_x_relevance_interaction,validation,FR_minus_TR_minus_FI_plus_TI,within_context_policy,factorized_awareness_probability,4.593222010192647,3.730832771362852,5.417444680975961,2000,30,30
conflict_cost,validation,false_relevant_minus_true_relevant,within_parametric_policy,parametric_answer_sequence_logprob,0.029582405090332033,-0.0008783817291259765,0.08214028040568033,2000,30,30
conflict_cost,validation,false_relevant_minus_true_relevant,within_parametric_policy,generated_matches_parametric,0.0,0.0,0.0,2000,30,30
truth_x_relevance_interaction,validation,FR_minus_TR_minus_FI_plus_TI,within_parametric_policy,awareness_probe_logit,5.005563029566536,4.155955734042804,5.9017320093695425,2000,30,30
truth_x_relevance_interaction,validation,FR_minus_TR_minus_FI_plus_TI,within_parametric_policy,factorized_awareness_probability,3.892835951190035,2.9835374387943823,4.836143811244948,2000,30,30
